ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,EXP_COR,EXP_SPO,EXP_BN,EXP_QUIT,EXP_SEN,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0.020637899,0.251407129,0.08630394,0.240150094,0.998325413,1.512604074,1.522604138,0.516836961,0.459662289,0.198874296,0.330206379,0.011257036,0.61163227,-0.129070093,0.209266434,8,0,11,0,104.0645154,1,0,0,1,0,OFBiz
0.011904762,0.077380952,0.142857143,0.357142857,1.020883949,1.511827897,1.496420748,0.467558333,0.476190476,0.017857143,0.5,0.005952381,0.607142857,-0.120185185,0.226613793,0,0,2,0,37.6742236,0,0,0,0,0,Hadoop Common
0,0,0.3125,0.3125,1.145951224,1.661281569,1.648999242,0.2752125,0.5,0,0.5,0,0.4375,-0.045,0.224092308,0,0,2,0,35.125,0,0,0,0,0,Hadoop Common
0.007042254,0.598591549,0.056338028,0.133802817,0.766203889,1.130231477,1.154396046,0.737446479,0.73943662,0.035211268,0.225352113,0,0.528169014,-0.098144444,0.257208036,0,0,0,0,26.62584476,0,0,0,0,0,OFBiz
0.026315789,0.166666667,0.131578947,0.210526316,0.930973683,1.354126353,1.357445995,0.525561147,0.666666667,0.078947368,0.254385965,0,0.578947368,-0.223890695,0.241241927,1,0,0,0,12.43963187,0,1,1,1,0,Hibernate ORM
0.032786885,0.196721311,0.163934426,0.262295082,1.108207881,1.696941183,1.697141002,0.594709836,0.508196721,0.032786885,0.459016393,0,0.590163934,-0.086475,0.2031525,0,0,7,0,132.1639287,1,0,0,1,0,OFBiz
0,0,0,0,1.2490001,2.4194999,2.3315,0.15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,OFBiz
0,0,0,0,1.4975,2.8625,2.8375,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,Hibernate ORM
0.043478261,0.086956522,0.086956522,0.304347826,0.860785762,1.312896848,1.292507022,0.365904348,0.47826087,0,0.52173913,0,0.565217391,-0.1458,0.19435,0,0,3,0,32.64830918,1,0,0,1,0,Hadoop Common
0,0.326530612,0.020408163,0.020408163,0.801160205,1.239846575,1.222596541,0.765236735,0.836734694,0.040816327,0.12244898,0,0.469387755,-0.05905,0.207354839,0,0,2,0,6.517346939,0,0,0,0,0,OFBiz
0,0.125,0.25,0,1.073641575,1.559276805,1.649001375,0.7977375,0.75,0.125,0.125,0,0.25,0,0.298616667,0,0,0,0,3.375,0,0,0,0,0,Camel
0,0,0,0.333333333,1.07933549,1.624628167,1.5436705,0.75,0.666666667,0.333333333,0,0,0,0,0.097366667,0,0,0,0,14,0,0,0,0,0,Hadoop HDFS
0,0.136363636,0.136363636,0.136363636,0.969823565,1.423974121,1.38125902,0.567509091,0.727272727,0,0.272727273,0,0.681818182,-0.201,0.228792308,0,0,0,0,15.04112554,0,1,1,1,0,Hadoop Map/Reduce
0,0.5,0.25,0.375,0.785546083,1.138226188,1.129815325,0.4889375,0.375,0,0.625,0,0.625,-0.07575,0.252216667,0,0,0,0,30.625,0,0,0,0,0,Hadoop Common
0,0,0,0,0,0,0,1,1,0,0,0,0,-0.2,0,0,0,0,0,27,0,0,0,0,0,OFBiz
0,0,0,0,1.515,0.8625,1.02,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,Hibernate ORM
0.02,0.26,0,0.32,0.632598964,0.939070413,0.938798125,0.68993,0.7,0.02,0.28,0,0.44,-0.079166667,0.241142857,0,0,1,0,35.49805975,0,0,0,0,0,OFBiz
0,0,0,0,1.7785715,1.8757143,2.2657142,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Hibernate ORM
0,0.044444444,0,0.244444444,1.086875645,1.583290104,1.610973396,0.585991111,0.711111111,0.088888889,0.2,0,0.4,-0.246536364,0.164020833,0,0,0,0,24.88888889,0,0,0,0,0,Hadoop Common
0.004201681,0.273109244,0.050420168,0.054621849,0.815820404,1.272801364,1.249777177,0.629733193,0.735294118,0.029411765,0.235294118,0,0.512605042,-0.066171429,0.183446369,3,0,5,0,14.6239787,1,1,0,1,0,OFBiz
0.029411765,0.044117647,0.058823529,0.198529412,0.857605127,1.282748101,1.279749387,0.636039706,0.75,0.044117647,0.205882353,0,0.338235294,-0.210233333,0.298610638,1,0,1,0,5.074746009,1,0,0,1,0,Hadoop Common
0,0,0,0,0.72818184,0.8645454,0.8172727,1,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,Hadoop Common
0,0,0,0,0.830772642,1.223624443,1.2512386,0.796875,0.75,0,0.25,0,0.75,0,0.33,0,0,0,0,2,0,0,0,0,0,Hadoop Common
0,0,0,0,0,0,0,1,1,0,0,0,0,-0.2,0,0,0,0,0,24,0,0,0,0,0,OFBiz
0.005439005,0.247086247,0.114996115,0.16006216,0.719966972,1.104060131,1.088278784,0.746880497,0.801087801,0.03962704,0.159285159,0,0.456876457,-0.134612353,0.247067327,0,0,0,0,11.00908357,0,1,1,1,0,Harmony
0,0.333333333,0,0,1.158159533,1.884638767,1.884975833,0.3995,0.333333333,0,0.666666667,0,1,0,0.0581,0,0,0,0,52,0,0,0,0,0,OFBiz
0,0.068181818,0.079545455,0.375,0.831676117,1.216933645,1.232676246,0.618251136,0.647727273,0.068181818,0.284090909,0,0.511363636,-0.1976,0.191441026,0,0,3,0,30.51402371,0,0,0,0,0,Hadoop HDFS
0,1,0,2,1.366875,1.9765,2.089625,-0.125,0,0,1,0,1,0,0.1103,0,0,0,0,6,0,0,0,0,0,Hadoop Common
0,0.25,0,0,1.14478135,1.6717579,1.6641579,0.625775,0.5,0.25,0.25,0,0.5,0,0.286133333,0,0,0,0,33.75,0,0,0,0,0,Hadoop Common
0,0,0,0,0.69861114,1.13,1.1530555,0.3333,0,0,1,0,1,0,0,0,0,1,0,34,0,0,0,0,0,Hadoop Common
0,0.1,0.1625,0.275,0.909219581,1.371363428,1.362669548,0.62502125,0.775,0.025,0.1625,0.0375,0.4375,-0.136773333,0.2559675,0,0,1,0,38.25,0,0,0,0,0,Hadoop Common
0.021276596,0.234042553,0.063829787,0.329787234,0.826849656,1.190595846,1.209085562,0.593020213,0.765957447,0.031914894,0.20212766,0,0.563829787,-0.149443333,0.240469048,0,0,1,0,7.168953457,1,0,0,1,0,Hadoop Common
0.011583012,0.154440154,0.138996139,0.355212355,1.052397679,1.549432048,1.545779545,0.460199228,0.528957529,0.030888031,0.428571429,0.011583012,0.652509653,-0.127474,0.209361314,0,0,0,0,116.3658244,0,1,1,1,0,Camel
0.025104603,0.054393305,0.083682008,0.322175732,0.985576493,1.409356964,1.438459597,0.512403712,0.656903766,0.058577406,0.263598326,0.020920502,0.460251046,-0.166732545,0.198603455,8,0,0,1,83.59448335,0,1,1,1,0,Hibernate ORM
0,0.133333333,0.233333333,0.6,1.07967747,1.632411183,1.601819617,0.353866667,0.4,0.033333333,0.566666667,0,0.733333333,-0.02936,0.251175,0,0,1,0,76.12323232,1,0,0,1,0,OFBiz
0,0.05,0,0.1,1.02967284,1.499333707,1.543223493,0.66192,0.75,0.1,0.15,0,0.25,-0.2625,0.280533333,0,0,0,0,7.6,0,0,0,0,0,Hadoop Common
0,0.266666667,0,0.133333333,0.876795263,1.315112177,1.309083487,0.796906667,0.533333333,0.333333333,0.133333333,0,0.466666667,-0.225,0.12715,0,0,0,0,0,1,0,0,1,0,OFBiz
0,0.392857143,0.107142857,0.178571429,0.820852633,1.201171878,1.190506186,0.5907,0.75,0.071428571,0.178571429,0,0.535714286,-0.173575,0.242215,0,0,5,0,19.87429194,1,0,0,1,0,OFBiz
0,0,0,1,0.95,1.4806349,1.4177778,-0.0667,0,0,1,0,1,-0.05,0,0,0,1,0,40,0,0,0,0,0,Hadoop Common
0,0.5,0,1,1.14276635,1.5484478,1.6143705,0.25335,0,0,1,0,1,-0.0535,0.2423,0,0,1,0,130,0,0,0,0,0,OFBiz
0,0,0.066666667,0.233333333,0.827935853,1.228580038,1.218216182,0.521733333,0.766666667,0.033333333,0.2,0,0.5,-0.093188889,0.2525,0,0,5,0,11.37791375,1,0,0,1,0,Hadoop Common
0.05,0.05,0.016666667,0.366666667,0.962150169,1.422309506,1.414556886,0.518181667,0.5,0.033333333,0.466666667,0,0.483333333,-0.064381818,0.173502857,0,0,0,0,0,1,1,0,1,0,Hadoop Common
0.008896797,0.18683274,0.040925267,0.142348754,0.824521839,1.213113901,1.212054264,0.705585943,0.816725979,0.040925267,0.138790036,0.003558719,0.37366548,-0.106858101,0.191622396,0,0,0,0,37.5338566,0,0,0,0,0,Hadoop Common
0,0.25,0,0.25,0.97161361,1.395147475,1.4321023,0.493214288,0.75,0,0.25,0,0.25,-0.28125,0.171875,0,0,0,0,24,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.183077,1.696923,1.7746154,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,OFBiz
0.098214286,0.053571429,0.035714286,0.348214286,1.003935607,1.509800222,1.500706313,0.420980357,0.428571429,0.035714286,0.517857143,0.017857143,0.508928571,-0.096947059,0.207503077,0,0,0,0,6.139534884,1,0,0,1,0,OFBiz
0,0.117647059,0.058823529,0.117647059,0.941350062,1.392454226,1.39990262,0.6112,0.647058824,0,0.352941176,0,0.823529412,-0.1625,0.222325,0,0,5,0,72.82165775,0,0,0,0,0,OFBiz
0,0.166666667,0,0.416666667,1.216464238,1.693206317,1.711037592,0.437691667,0.333333333,0.083333333,0.583333333,0,0.666666667,-0.262566667,0.20666,0,0,1,0,20.59090909,0,0,0,0,0,OFBiz
0.020715631,0.252354049,0.084745763,0.237288136,0.998826325,1.513221854,1.523213759,0.519175895,0.457627119,0.199623352,0.331450094,0.011299435,0.612052731,-0.129816038,0.209781404,8,0,11,0,42.64669855,1,0,0,1,0,OFBiz
0.014173228,0.155905512,0.151181102,0.192125984,0.968285147,1.439059407,1.425548025,0.648294331,0.639370079,0.044094488,0.31496063,0.001574803,0.681889764,-0.138059574,0.237131707,0,0,0,0,9.74412095,0,1,1,1,0,Hive
0.007085917,0.033658105,0.068201949,0.212577502,0.916845127,1.392824432,1.412210003,0.633529849,0.658104517,0.055801594,0.279007972,0.007085917,0.202834367,-0.164398052,0.254778067,1,0,0,0,4.149852046,0,1,1,1,0,Cassandra
0,0.333333333,0,0.333333333,0.951439383,1.335776567,1.328205033,0.808716667,0.833333333,0,0.166666667,0,0.666666667,-0.25,0.205625,0,0,0,0,30,0,0,0,0,0,Hadoop Common
0.0625,0.375,0.125,0.75,0.915209081,1.376468724,1.373076699,0.48081875,0.5,0.0625,0.375,0.0625,0.5625,-0.09585,0.185881818,0,0,0,0,200.5,1,0,0,1,0,OFBiz
0,0.181818182,0,0.272727273,0.889209175,1.312143224,1.318738787,0.436627273,0.636363636,0,0.363636364,0,0.818181818,-0.0312,0.14915,0,0,0,0,43.63636364,0,0,0,0,0,Camel
0,0.117647059,0.058823529,0.117647059,0.941350062,1.392454226,1.39990262,0.6112,0.647058824,0,0.352941176,0,0.823529412,-0.1625,0.222325,0,0,5,0,41.64518717,0,0,0,0,0,OFBiz
0.028,0.244,0.24,0.24,0.946624373,1.425196387,1.435580212,0.6276808,0.596,0.052,0.348,0.004,0.692,-0.145657407,0.196590714,1,0,2,0,75.57875413,1,1,1,1,0,Hadoop Common
0,0,0,0,0.75200003,1.2083334,1.2492222,0.6558,0,0,1,0,1,-0.0833,0,0,0,1,0,32,0,0,0,0,0,OFBiz
0.027027027,0.054054054,0.063063063,0.331081081,0.838612385,1.245010358,1.234430115,0.623313514,0.617117117,0.054054054,0.317567568,0.011261261,0.445945946,-0.129965152,0.205657513,9,1,9,0,37.02804146,1,0,0,1,0,Hadoop Common
0,0.26744186,0.11627907,0.197674419,0.950950896,1.476338515,1.478856748,0.57142907,0.662790698,0.046511628,0.290697674,0,0.604651163,-0.0901,0.223313043,0,0,0,0,31.06976744,0,0,0,0,0,Camel
0,0,0,0,1.461428533,2.009761867,1.9553571,0.555555567,1,0,0,0,1,0,0.193560607,0,0,0,0,30,0,0,0,0,0,Hibernate ORM
0.090909091,0,0.090909091,0.545454545,1.433090861,2.119292709,2.119223245,0.478890909,0.545454545,0,0.454545455,0,0.454545455,-0.2489,0.2025,0,0,0,0,48.42121212,0,0,0,0,0,OFBiz
0.003875969,0.457364341,0.058139535,0.166666667,1.087684033,1.798475309,1.723486888,0.797500775,0.80620155,0.081395349,0.104651163,0.007751938,0.341085271,-0.223195,0.289907006,0,0,0,0,37.63178295,0,0,0,0,0,Hive
0.006613757,0.466931217,0.010582011,0.157407407,1.006563317,1.519145044,1.483114426,0.66950463,0.746031746,0.048941799,0.201058201,0.003968254,0.505291005,-0.097435632,0.151940426,0,0,0,0,66.74924644,0,0,0,0,0,OFBiz
0,0,0,0.181818182,0.961858986,1.339893588,1.399812738,0.492243182,0.545454545,0.045454545,0.409090909,0,0.454545455,-0.55,0.190877778,5,1,0,4,13.50208958,0,1,1,1,0,Camel
0.004979253,0.240248963,0.069709544,0.097095436,0.903774001,1.345445925,1.341545456,0.70819,0.857676349,0.019502075,0.121576763,0.001244813,0.616182573,-0.251938278,0.210223077,1,0,0,0,29.10874169,0,1,1,1,0,Hive
0,0.083333333,0,0.083333333,0.799062283,1.115088097,1.073966107,0.895833333,0.916666667,0.083333333,0,0,0.083333333,-0.125,0.3333,0,0,0,0,3.5,0,0,0,0,0,OFBiz
0.028846154,0.096153846,0.038461538,0.134615385,1.057119553,1.571914676,1.595719446,0.575360577,0.5,0.028846154,0.461538462,0.009615385,0.711538462,-0.204688889,0.294737931,0,0,0,0,8.591346154,0,0,0,0,0,Camel
0,0,0,1,1.648889,2.202222,2.3572223,0.1875,1,0,0,0,1,0,0.20833333,0,0,0,0,18,0,0,0,0,0,Hibernate ORM
0,0.6,0.233333333,0,0.753591442,1.124767107,1.129660479,0.754063333,0.866666667,0.033333333,0.066666667,0.033333333,0.433333333,-0.1875,0.169226087,0,0,0,0,34.1,0,0,0,0,0,OFBiz
0,0.357142857,0.357142857,1.357142857,1.402700264,2.072186343,2.073735386,0.124428571,0,0.071428571,0.928571429,0,0.785714286,-0.0688,0.134609091,0,0,0,0,116,0,0,0,0,0,Hadoop Common
0.1,0.5,0,0.5,0.931799863,1.34729046,1.334403984,0.38331,0.5,0,0.5,0,0.6,-0.3357,0.178785714,0,0,1,0,61.2,0,0,0,0,0,OFBiz
0.039426523,0.080645161,0.11827957,0.327956989,0.961195006,1.420919081,1.420108824,0.541225448,0.652329749,0.039426523,0.304659498,0.003584229,0.575268817,-0.134866667,0.172098214,0,0,0,0,54.55531896,0,0,0,0,0,HBase
0.015503876,0.062015504,0.069767442,0.224806202,1.060219873,1.555654887,1.565197848,0.481622481,0.689922481,0.03875969,0.263565891,0.007751938,0.581395349,-0.243985,0.20610137,0,1,0,0,40.45736434,0,0,0,0,0,Hive
0,0,0,0.3,1.218443133,1.66260539,1.6654176,0.45518,0.3,0,0.7,0,0.5,-0.125,0.0936,0,0,3,0,33.95,0,0,0,0,0,OFBiz
0,0,0,0.333333333,0.58869075,0.9260399,0.967808833,0.697933333,0.666666667,0,0.333333333,0,0.333333333,0,0.2188,0,0,1,0,49,0,0,0,0,0,OFBiz
0,0,0,0,0.942023035,1.54337175,1.5291941,0.575,1,0,0,0,0.5,0,0.17085,0,0,3,0,100,0,0,0,0,0,OFBiz
0.031473534,0.015736767,0.042918455,0.291845494,0.97077939,1.449316607,1.45470545,0.494507377,0.52360515,0.054363376,0.422031474,0,0.394849785,-0.153939347,0.200296251,10,0,0,1,36.30365706,0,1,1,1,0,Wicket
0.021413276,0.019271949,0.070663812,0.286937901,1.024785582,1.491462753,1.502381596,0.511269807,0.47751606,0.079229122,0.443254818,0,0.52248394,-0.144912941,0.180307407,0,0,0,0,73.22130294,0,0,0,0,0,HBase
0,0.063973064,0.138047138,0.188552189,1.03241026,1.538941534,1.530571357,0.600018855,0.663299663,0.026936027,0.303030303,0.006734007,0.481481481,-0.183662222,0.274554887,0,0,0,0,2.350877193,0,1,1,1,0,Hive
0.013986014,0.27972028,0.073426573,0.374125874,1.063540449,1.603716727,1.589257667,0.564597902,0.632867133,0.031468531,0.328671329,0.006993007,0.629370629,-0.134409756,0.202879348,0,0,10,0,98.00510308,0,0,0,0,0,OFBiz
0,0.26744186,0.11627907,0.197674419,0.950950896,1.476338515,1.478856748,0.57142907,0.662790698,0.046511628,0.290697674,0,0.604651163,-0.0901,0.223313043,0,0,0,0,54.37209302,0,0,0,0,0,Camel
0.013157895,0.302631579,0.013157895,0.065789474,1.041755366,1.535965425,1.564219083,0.797097368,0.815789474,0.013157895,0.171052632,0,0.381578947,-0.106857143,0.181177778,0,0,1,0,54.64912281,1,0,0,1,0,OFBiz
0,0,0,0.333333333,0.69360198,1.0575948,1.065761043,0.607133333,0.333333333,0,0.666666667,0,0.333333333,-0.25835,0.1097,0,0,0,0,42.66666667,1,0,0,1,0,Hadoop Common
0,0.283464567,0.078740157,0.094488189,0.880393857,1.330480288,1.331851003,0.693193701,0.724409449,0,0.275590551,0,0.488188976,-0.1248375,0.21622439,0,0,0,0,95.85246536,0,0,0,0,0,OFBiz
0,0,0.125,0.75,0.947984895,1.437291288,1.39087975,0.524775,0.625,0.25,0.125,0,0.75,-0.0917,0.13436,0,0,1,0,28.375,0,0,0,0,0,Hadoop Common
0,0,0,0.2,1.138281041,1.652807295,1.617309984,0.672826667,0.466666667,0.2,0.333333333,0,0.333333333,-0.20415,0.2243875,0,0,0,0,19.26666667,0,0,0,0,0,OFBiz
0,0.072289157,0.024096386,0.289156627,1.248240595,1.847142636,1.854373098,0.677333735,0.831325301,0.120481928,0.048192771,0,0.373493976,-0.1805,0.204044898,0,0,0,0,39.86556225,1,0,0,1,0,OFBiz
0,0.288235294,0.029411765,0.064705882,0.785231887,1.159112384,1.165390859,0.820943529,0.870588235,0.023529412,0.105882353,0,0.388235294,-0.123573333,0.22652766,0,0,2,0,22.22764817,1,0,0,1,0,OFBiz
0.024390244,0.109756098,0.036585366,0.109756098,0.768912424,1.135150555,1.132498234,0.673607301,0.707317073,0.06097561,0.219512195,0.012195122,0.463414634,-0.130037879,0.206882269,0,0,0,0,0,0,1,1,1,0,Hibernate ORM
0.015384615,0.015384615,0.046153846,0.284615385,1.181116876,1.702762548,1.742552135,0.621383846,0.653846154,0.130769231,0.215384615,0,0.215384615,-0.1812,0.236048649,0,0,0,0,0,0,1,1,1,0,Cassandra
0.125,0.375,0.125,0.625,1.071907394,1.579630704,1.589038589,0.514225,0.5625,0.03125,0.40625,0,0.65625,-0.17955,0.207483333,0,0,0,0,9.875,0,0,0,0,0,OFBiz
0.028397566,0.046653144,0.097363083,0.259634888,1.051940762,1.574713195,1.551225666,0.481196734,0.655172414,0.058823529,0.283975659,0.002028398,0.472616633,-0.191767133,0.206903523,4,0,0,0,11.93256189,0,1,1,1,0,Wicket
0,0.142857143,0.047619048,0.238095238,1.041698093,1.631844181,1.59830725,0.680895238,0.80952381,0.047619048,0.142857143,0,0.428571429,-0.19758,0.10966,0,0,0,0,23.04761905,0,0,0,0,0,OFBiz
0,0,0.25,0.25,1.048466813,1.534652543,1.542348585,0.69695,0.75,0,0.25,0,0.5,-0.1,0.0895,0,0,3,0,44.5,0,0,0,0,0,OFBiz
0,0,0,0.5,1.338409085,2.21218185,2.066,0.625,1,0,0,0,0.5,0,0.375,0,0,2,0,6,0,0,0,0,0,OFBiz
0.022525449,0.043101581,0.035954083,0.186051549,0.828047724,1.184896083,1.266233802,0.740806405,0.767164826,0.048516353,0.180203595,0.004115226,0.226987221,-0.412485923,0.197407064,0,0,0,0,30.00736409,0,0,0,0,0,Hibernate ORM
0.03539823,0.03539823,0.044247788,0.230088496,1.049342536,1.566296041,1.575058275,0.437040708,0.353982301,0.088495575,0.557522124,0,0.584070796,-0.148714706,0.173594231,0,0,0,0,95.2440405,0,0,0,0,0,OFBiz
0,0,0,0.166666667,1.179088542,1.859583455,1.831768955,0.666666667,0.666666667,0.333333333,0,0,0.166666667,-0.025974026,0.299206365,0,0,0,0,10,0,0,0,0,0,Hibernate ORM
0.007827789,0.056751468,0.127201566,0.332681018,0.983913876,1.442657875,1.437365406,0.521951468,0.626223092,0.052837573,0.311154599,0.009784736,0.5518591,-0.14557265,0.206978261,0,0,0,0,22.43835616,0,0,0,0,0,Hadoop Map/Reduce
0,0,0,0,0.830772642,1.223624443,1.2512386,0.796875,0.75,0,0.25,0,0.75,0,0.33,0,0,0,0,14,0,0,0,0,0,Hadoop Common
0,0.266666667,0,0.133333333,0.876795263,1.315112177,1.309083487,0.796906667,0.533333333,0.333333333,0.133333333,0,0.466666667,-0.225,0.12715,0,0,0,0,28.33333333,0,0,0,0,0,OFBiz
0.018459069,0.04975923,0.087479936,0.268057785,0.921056082,1.359889826,1.363036102,0.623476003,0.681380417,0.041733547,0.274478331,0.002407705,0.464686998,-0.151012376,0.234718408,2,0,0,0,24.34737694,0,1,1,1,0,HBase
0,0,0,0,0.81397365,1.28180305,1.2505895,0.640625,0.5,0,0.5,0,0.5,-0.059285715,0.5,0,0,0,0,75,0,0,0,0,0,Hibernate ORM
0.035714286,0.392857143,0.25,0.678571429,1.170207631,1.743400711,1.772721743,0.466517857,0.321428571,0.107142857,0.571428571,0,0.571428571,-0.10744,0.1644,0,0,1,0,11.0952381,1,0,0,1,0,OFBiz
0.083333333,0,0.166666667,0.75,1.226199633,1.745010758,1.7555668,0.431616667,0.5,0,0.5,0,0.833333333,-0.11365,0.191314286,0,0,0,1,41.41666667,0,0,0,0,0,Camel
0,0,0.111111111,0.666666667,0.941831191,1.300263389,1.318869222,0.380161412,0.444444444,0,0.555555556,0,0.555555556,-0.084375,0.187693298,0,0,0,0,27.55555556,0,0,0,0,0,Hibernate ORM
0,0.25,0.166666667,0.166666667,1.547331458,2.502741533,2.571741842,0.782833333,0.25,0.166666667,0.416666667,0.166666667,0.416666667,-0.3281,0.283333333,0,0,0,0,16.3,0,0,0,0,0,Hadoop Common
0,0,0,0,0.877017906,1.39260474,1.35027762,0.63416,0.6,0.2,0.2,0,0.8,-0.0143,0.15365,0,0,0,0,0,1,0,0,1,0,OFBiz
0,0.25,0,0.25,0.876167475,1.220800413,1.275731533,0.90625,1,0,0,0,0.75,-0.0253,0.2,0,0,0,0,4.5,0,0,0,0,0,Camel
0.011583012,0.154440154,0.138996139,0.355212355,1.052397679,1.549432048,1.545779545,0.460199228,0.528957529,0.030888031,0.428571429,0.011583012,0.652509653,-0.127474,0.209361314,0,0,0,0,50.69787076,0,1,1,1,0,Camel
0,0,0,0.666666667,1.4420303,2.360515233,2.220757567,0.458333333,1,0,0,0,0.333333333,-0.5,0.475,0,0,0,0,26.66666667,0,0,0,0,0,OFBiz
0,0,0.111111111,0.666666667,0.941831191,1.300263389,1.318869222,0.380161412,0.444444444,0,0.555555556,0,0.555555556,-0.084375,0.187693298,0,0,0,1,34.44444444,0,0,0,0,1,Hibernate ORM
0.142857143,0.174603175,0.111111111,0.174603175,0.80664677,1.147724573,1.151117092,0.668685714,0.793650794,0.031746032,0.174603175,0,0.380952381,-0.117,0.20249,0,0,0,0,0,1,1,1,1,0,Hadoop Common
0,0.080645161,0.080645161,0.419354839,0.852814965,1.24964848,1.256569928,0.571279032,0.516129032,0.048387097,0.435483871,0,0.435483871,-0.107371429,0.126126667,0,1,0,2,67.39441951,0,0,0,0,0,Camel
0.043478261,0.086956522,0.086956522,0.304347826,0.860785762,1.312896848,1.292507022,0.365904348,0.47826087,0,0.52173913,0,0.565217391,-0.1458,0.19435,0,0,3,0,59.08309179,0,0,0,0,0,Hadoop Common
0,0,0,0,1.2436212,1.653712829,1.669997843,0.414957143,0.857142857,0.142857143,0,0,0.571428571,-0.1401,0.10155,0,0,0,0,15.71428571,0,0,0,0,0,Hadoop Common
0,0,0.08,0.2,0.929048182,1.256903934,1.271295926,0.694803883,0.88,0.04,0.08,0,0.32,-0.225520835,0.265029375,0,0,0,0,5.64,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.69861114,1.13,1.1530555,0.3333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,Hadoop Common
0.016666667,0.111111111,0.066666667,0.255555556,1.091728279,1.558977987,1.634168013,0.599631111,0.666666667,0.066666667,0.266666667,0,0.472222222,-0.202194737,0.2074825,0,0,0,0,61.84005253,0,0,0,0,0,Camel
0,0.047619048,0,0.19047619,0.839604429,1.142794545,1.150110886,0.621283968,0.285714286,0.333333333,0.380952381,0,0.238095238,-1.73E-18,0.186166766,0,0,0,0,23.27105263,0,0,0,0,0,Hibernate ORM
0.068965517,0.068965517,0.034482759,0.137931034,0.923141734,1.376001041,1.36087794,0.602417215,0.724137931,0.137931034,0.137931034,0,0.379310345,-0.25,0.170101832,0,0,0,0,0,0,1,1,1,0,Wicket
0.00770416,0.07550077,0.050847458,0.260400616,0.912729155,1.370583204,1.370399537,0.620097535,0.724191063,0.033898305,0.238828968,0.003081664,0.429892142,-0.129759615,0.198654908,0,0,0,0,38.44518131,0,0,0,0,0,Cassandra
0.003452741,0.031074666,0.123867069,0.105308589,1.094824329,1.67821617,1.672195729,0.687762581,0.704790678,0.052222702,0.242555028,0.000431593,0.502805352,-0.191773333,0.244785104,0,0,0,0,39.52783772,0,0,0,1,0,Camel
0,0.065934066,0.076923077,0.318681319,0.820114182,1.237664127,1.218698821,0.647331059,0.56043956,0.043956044,0.395604396,0,0.351648352,-0.096901848,0.167169737,0,0,0,1,91.53067227,0,0,0,0,0,Wicket
0.020408163,0.119897959,0.107142857,0.260204082,0.900440526,1.375471346,1.375400538,0.509560714,0.596938776,0.06377551,0.334183673,0.005102041,0.530612245,-0.150102778,0.244026168,5,0,7,0,68.14318903,0,0,0,0,0,OFBiz
0,0.2,0,0.2,1.16456606,1.79228336,1.67189582,0.63894,0.8,0,0.2,0,0.4,-0.075,0,0,0,0,0,16.8,0,0,0,0,0,OFBiz
0,0.333333333,0,0.333333333,0.779052633,1.0981403,1.102701733,0.777766667,1,0,0,0,0.333333333,0,0.05,0,0,3,0,34,0,0,0,0,0,OFBiz
0,0.463414634,0,0.048780488,0.682064212,1.03166644,1.004905558,0.763029268,0.829268293,0,0.146341463,0.024390244,0.609756098,-0.0899,0.1486,0,0,1,0,73.22346737,0,0,0,0,0,OFBiz
0,0.179487179,0.025641026,0.230769231,1.047023429,1.568931599,1.569219081,0.403323077,0.564102564,0.102564103,0.333333333,0,0.41025641,-0.152428571,0.234014286,0,0,0,0,24.80308639,1,0,0,1,0,Hadoop Common
0,0,0,0.25,1.191932815,1.678732383,1.70796255,0.350325,0.5,0,0.5,0,0.5,0,0.4108,0,0,0,0,21.25,0,0,0,1,0,OFBiz
0,0,0.125,0.75,0.947984895,1.437291288,1.39087975,0.524775,0.625,0.25,0.125,0,0.75,-0.0917,0.13436,0,0,1,0,142.375,0,0,0,0,0,Hadoop Common
0,0,0,0,0.78634614,1.0119231,1.0665385,-0.25,1,0,0,0,1,0,0,0,0,0,0,138,0,0,0,0,0,Hibernate ORM
0,0,0,0.333333333,1.14583328,1.525154267,1.501327167,0.7857,0,0.666666667,0.333333333,0,0,-0.31,0,0,0,0,0,6.666666667,0,0,0,0,0,Camel
